"price","bedrooms","grade","has_basement","living_in_m2","renovated","nice_view","perfect_condition","real_bathrooms","has_lavatory","single_floor","month","quartile_zone","year"
148000,1,1,0,58.52889,0,0,0,1,0,1,7,1,2014
976000,3,3,1,289.85736,0,1,0,1,1,1,8,4,2014
436500,3,3,0,212.74787,0,0,0,2,1,0,6,2,2014
375000,3,3,1,263.84452,0,0,0,2,1,1,7,2,2014
299500,2,2,0,174.65764,0,0,0,1,1,1,11,1,2014
450000,2,2,0,184.87697,0,0,0,2,1,0,7,3,2014
313000,2,2,0,124.49002,0,0,0,1,1,0,5,2,2014
319000,1,3,0,101.26427,0,0,0,1,1,0,4,2,2015
85000,1,1,0,84.54173,0,0,0,1,0,1,3,1,2015
631000,2,4,1,155.14801,0,0,0,2,1,0,4,3,2015
855000,3,4,0,287.07027,0,0,0,3,0,0,1,4,2015
412500,2,2,1,154.21898,0,0,0,1,1,1,3,2,2015
325000,2,2,1,202.52854,0,0,0,1,1,1,5,2,2014
289950,2,1,0,101.26427,1,0,0,1,0,1,10,2,2014
811000,1,4,0,233.18653,1,0,0,2,1,0,8,4,2014
235000,2,1,0,147.71577,0,0,0,1,0,0,6,2,2014
525000,3,2,1,235.97362,0,0,0,1,1,1,10,2,2014
217000,1,1,0,90.11591,0,0,0,1,0,1,10,2,2014
183500,2,1,0,93.83203,0,0,0,1,0,1,3,1,2015
246000,2,1,0,91.97397,0,0,0,1,0,0,3,1,2015
712500,2,2,0,154.21898,0,0,0,1,1,1,6,4,2014
490000,2,3,0,148.6448,0,0,0,1,1,1,12,4,2014
447000,2,2,0,141.21256,0,0,0,2,1,0,11,4,2014
312000,1,2,1,135.63838,0,0,0,1,0,1,10,3,2014
575000,2,3,0,210.88981,0,0,0,1,1,0,11,3,2014
470000,3,2,0,161.65122,0,0,0,1,0,0,10,3,2014
285000,3,3,1,233.18653,0,1,0,1,1,1,7,1,2014
210500,2,2,0,113.34166,0,0,1,1,0,1,3,1,2015
845000,2,4,1,235.97362,0,0,1,2,0,0,6,3,2014
439000,2,2,0,116.12875,0,0,0,1,1,1,8,3,2014
633634,3,4,0,274.99288,0,0,0,3,1,0,6,3,2014
7e+05,2,4,0,288.92833,0,1,0,2,1,0,1,3,2015
560000,3,2,1,174.65764,0,0,0,1,1,0,6,3,2014
190000,2,1,0,140.28353,0,0,0,1,0,1,2,1,2015
310597,3,2,1,185.806,0,0,0,1,1,1,2,1,2015
215000,2,2,0,89.18688,0,0,1,1,0,1,7,1,2014
749500,3,2,1,231.32847,0,0,0,2,1,0,9,3,2014
178500,2,2,0,104.05136,0,0,0,1,1,1,3,2,2015
350000,3,3,1,314.01214,0,1,0,3,0,1,9,2,2014
409950,3,2,1,166.29637,0,0,0,2,1,1,12,2,2014
230000,1,2,1,117.05778,0,0,0,2,0,1,11,1,2014
780000,3,2,1,230.39944,0,0,0,1,1,1,5,4,2014
689888,3,3,1,179.30279,0,0,1,2,1,0,7,3,2014
330000,1,3,0,133.78032,0,0,0,1,1,1,3,1,2015
654000,2,2,0,301.00572,0,0,0,2,1,0,5,2,2015
310000,2,2,0,120.7739,0,0,0,2,1,0,3,2,2015
330000,2,2,0,133.78032,0,0,0,2,1,0,12,1,2014
461000,2,3,0,117.98681,0,0,0,1,1,0,2,3,2015
286000,3,1,0,148.6448,0,0,0,1,1,0,2,2,2015
408000,2,2,0,152.36092,0,0,0,2,0,0,7,4,2014
491500,2,3,1,207.17369,0,0,0,2,1,1,8,4,2014
482000,1,2,0,88.25785,0,0,0,1,0,1,12,3,2014
250000,3,2,1,178.37376,0,0,0,2,1,1,4,1,2015
435000,2,3,0,209.96078,0,0,0,2,1,0,1,2,2015
385000,2,2,0,124.49002,0,0,0,1,1,1,4,2,2015
208400,1,2,0,145.85771,0,0,0,2,1,0,12,1,2014
609000,2,4,0,244.33489,0,0,0,2,1,0,9,2,2014
830000,3,3,0,194.16727,0,0,0,2,1,1,3,4,2015
452000,3,1,0,112.41263,0,0,0,1,0,0,5,3,2014
650000,3,3,1,235.04459,0,0,0,2,1,0,7,3,2014
676101,3,3,1,210.88981,0,0,0,1,1,1,9,3,2014
441500,2,3,1,224.82526,0,0,0,2,1,0,9,2,2014
699950,2,3,0,203.45757,0,0,0,2,1,0,12,4,2014
252350,2,2,1,153.28995,0,0,0,2,0,1,5,2,2014
418395,3,4,0,269.976118,0,0,0,2,1,0,11,1,2014
550000,2,2,0,209.96078,0,0,0,2,1,0,6,4,2014
620000,3,2,1,142.14159,0,0,0,2,1,1,8,3,2014
210000,2,2,0,146.78674,0,0,0,2,0,0,3,1,2015
485000,2,2,1,202.52854,0,0,0,1,1,1,4,2,2015
652000,2,2,1,157.9351,0,0,0,2,0,1,3,3,2015
636100,2,2,0,93.83203,1,0,0,1,0,0,10,4,2014
245000,2,2,1,142.14159,0,0,1,2,1,1,4,2,2015
545000,3,2,0,127.27711,0,0,0,1,1,0,11,3,2014
430000,1,2,0,58.52889,0,0,0,1,0,1,12,4,2014
8e+05,2,3,0,157.9351,0,0,0,1,0,0,5,3,2014
566000,3,3,0,176.5157,0,0,0,1,1,1,9,4,2014
582000,3,3,1,155.14801,0,0,0,3,0,0,9,3,2014
873000,2,5,0,252.69616,0,0,0,2,1,0,2,3,2015
287000,2,3,0,148.6448,0,0,0,2,1,0,11,1,2014
239950,2,1,0,176.5157,0,0,0,1,0,0,5,1,2014
583000,3,3,0,247.12198,0,0,0,2,1,0,5,4,2014
422500,1,2,0,84.54173,0,0,0,1,0,1,12,2,2014
693000,3,5,0,293.57348,0,0,0,2,1,0,12,4,2014
447500,3,2,1,164.43831,1,0,0,2,0,0,1,2,2015
575000,3,3,1,168.15443,0,0,0,2,0,0,1,3,2015
287000,1,2,1,223.89623,0,0,0,2,1,1,12,1,2014
260000,2,2,0,166.29637,0,0,0,1,0,1,8,1,2014
450000,2,2,1,119.84487,0,0,0,1,0,1,9,3,2014
438000,1,3,1,181.16085,0,0,0,2,1,1,4,2,2015
190000,2,2,0,109.62554,0,0,0,1,0,1,2,1,2015
472500,2,3,0,153.28995,0,0,0,2,1,0,9,4,2014
302000,3,2,1,187.66406,0,0,0,1,1,1,5,2,2014
544000,2,3,0,163.50928,0,0,0,2,1,0,1,4,2015
263000,2,2,0,120.7739,0,0,0,1,1,1,8,1,2014
326000,2,2,0,179.30279,0,0,0,2,1,0,7,2,2014
205000,2,2,0,169.08346,0,0,0,1,1,1,7,1,2014
410000,3,1,1,176.5157,1,0,0,2,0,1,11,3,2014
775000,3,4,0,213.6769,0,0,0,2,1,0,6,3,2014
410000,2,2,1,152.36092,0,0,0,1,1,1,12,2,2014
256750,2,2,1,184.87697,0,0,0,2,1,1,5,1,2014
555000,3,3,1,241.5478,0,0,0,2,1,1,10,4,2014
362500,2,3,0,167.2254,0,0,0,2,1,0,6,2,2014
250000,2,2,1,176.5157,0,0,0,2,1,1,3,1,2015
561750,3,2,1,189.52212,0,1,0,1,1,1,10,3,2014
475000,1,2,0,150.50286,0,0,0,2,1,0,11,4,2014
1027375,3,4,1,245.26392,1,0,0,2,1,0,3,4,2015
780000,2,2,1,242.47683,0,0,1,2,0,1,10,3,2014
608000,2,4,1,159.79316,0,0,0,2,1,0,12,2,2014
530000,2,2,0,116.12875,0,0,1,1,1,0,6,3,2014
427000,2,2,0,120.7739,0,0,0,1,1,1,3,3,2015
505000,1,2,1,121.70293,0,0,0,1,1,1,1,3,2015
281000,2,1,0,124.49002,0,0,0,1,0,0,11,1,2014
450000,3,2,1,175.58667,0,0,0,3,0,1,8,3,2014
329950,2,2,0,169.08346,0,0,0,2,1,0,6,1,2014
480000,2,2,0,223.89623,0,0,0,2,1,0,9,3,2014
405000,2,2,0,134.70935,0,0,0,2,0,1,12,2,2014
318989,3,3,0,185.806,0,0,0,2,1,1,5,1,2014
240000,3,3,1,165.36734,0,0,0,1,1,1,1,1,2015
988000,2,3,0,203.45757,0,1,0,1,1,0,1,4,2015
397000,3,2,1,133.78032,0,0,0,2,0,1,5,2,2014
565000,3,3,0,229.47041,0,0,0,2,1,0,5,2,2014
283000,2,2,1,170.01249,0,0,0,1,1,0,4,1,2015
1027375,3,5,1,366.96685,0,1,0,3,0,1,11,4,2014
425000,1,2,1,108.69651,0,0,0,1,0,1,10,3,2014
360000,2,1,1,126.34808,0,0,0,1,1,1,9,3,2014
699999,2,2,0,115.19972,0,0,0,1,1,1,1,4,2015
475000,2,2,1,186.73503,0,0,0,3,0,0,3,2,2015
475000,2,3,0,241.5478,0,0,0,2,1,0,6,2,2014
783000,3,3,1,193.23824,0,0,1,2,1,1,3,4,2015
4e+05,3,3,0,220.18011,0,0,0,3,1,0,6,2,2014
329950,3,2,0,126.34808,0,0,0,1,0,0,8,2,2014
543000,2,3,0,115.19972,0,0,0,2,1,0,6,3,2014
279000,3,2,1,170.94152,0,0,0,1,1,1,5,1,2015
426950,3,2,0,218.32205,0,0,0,2,1,0,11,2,2014
688100,3,3,0,220.18011,0,0,0,2,1,0,11,4,2014
147400,2,2,0,100.33524,0,0,0,2,0,1,9,1,2014
5e+05,3,2,1,189.52212,0,0,1,1,1,1,12,3,2014
580000,2,3,1,171.87055,0,0,0,1,1,1,4,3,2015
999950,3,4,1,307.50893,0,0,0,3,1,0,10,3,2014
263700,2,1,0,111.4836,1,0,0,1,0,1,3,3,2015
289900,2,2,0,176.422797,1,0,0,1,1,0,12,1,2014
420000,2,1,1,216.46399,1,0,0,2,0,0,8,1,2014
510000,2,3,1,181.16085,0,0,0,2,1,1,2,4,2015
805000,3,4,0,270.34773,0,0,0,2,1,0,10,4,2014
460000,1,2,0,132.85129,0,0,0,1,0,1,12,2,2014
3e+05,3,2,0,194.445979,0,0,1,2,1,0,7,2,2014
396400,3,2,0,196.95436,0,0,0,2,1,0,7,2,2014
275000,2,2,0,120.7739,0,0,0,1,1,1,8,3,2014
4e+05,2,2,1,209.96078,0,0,0,2,0,1,6,1,2014
315000,3,3,1,180.23182,0,0,0,2,1,1,6,1,2014
402500,3,2,0,117.98681,0,0,0,1,0,0,10,3,2014
519000,1,3,0,144.92868,0,0,0,2,0,1,5,4,2015
750000,3,4,0,296.36057,0,0,0,2,1,0,10,4,2014
390000,3,3,1,232.2575,0,1,0,2,1,1,8,1,2014
602000,2,3,0,152.36092,0,0,0,2,1,0,7,3,2014
409000,3,2,1,291.71542,0,0,0,3,1,0,10,1,2014
270000,3,2,1,171.87055,0,0,0,1,1,1,7,1,2014
372500,2,2,0,156.07704,0,0,0,1,1,1,3,2,2015
312000,3,1,0,110.55457,0,0,0,1,0,0,12,1,2014
490000,1,2,1,147.71577,0,0,0,1,1,1,7,3,2014
156601,1,2,0,112.41263,0,0,0,1,1,1,2,2,2015
431000,2,3,0,158.86413,0,0,0,2,1,0,7,2,2014
417000,2,2,0,124.49002,0,0,0,1,1,1,5,4,2014
565000,3,3,1,207.17369,0,0,0,2,1,1,7,4,2014
672500,3,4,0,243.40586,0,0,0,2,1,0,5,4,2014
410000,2,2,0,131.92226,0,0,0,2,1,0,4,3,2015
450000,2,2,0,140.28353,0,0,0,2,0,1,5,4,2014
650000,3,2,0,117.05778,0,0,0,1,1,0,6,4,2014
444950,2,2,1,163.50928,0,0,0,1,0,1,2,3,2015
293000,3,1,0,104.98039,0,0,0,1,0,0,2,2,2015
380000,2,1,0,113.34166,0,0,0,1,0,0,4,3,2015
350000,2,2,0,115.19972,0,0,1,1,0,1,9,2,2014
450000,3,2,1,152.36092,0,0,0,1,1,1,10,4,2014
334000,3,3,1,205.31563,0,1,0,2,1,1,5,1,2014
262000,2,2,0,156.07704,0,0,0,2,1,0,8,2,2014
230000,1,1,0,86.39979,0,0,0,1,0,1,6,1,2014
350000,3,3,0,237.83168,0,0,0,2,1,0,3,1,2015
455000,3,2,1,173.72861,0,0,0,2,0,1,2,3,2015
310000,3,3,0,179.30279,0,0,0,2,1,0,12,1,2014
645000,3,2,1,236.90265,0,0,0,1,1,0,10,3,2014
593777,2,2,0,140.28353,0,0,0,1,1,1,5,4,2015
199000,2,1,0,92.903,0,0,0,1,0,1,6,1,2014
267000,2,3,0,129.13517,0,0,0,2,0,0,11,1,2014
749950,3,5,0,310.29602,0,0,0,2,1,0,11,4,2014
267000,2,2,0,157.00607,0,0,0,2,1,0,2,2,2015
398000,2,1,0,137.49644,0,0,0,1,0,0,11,2,2014
660000,2,4,0,240.61877,0,0,0,2,1,1,4,3,2015
680000,3,5,0,336.30886,0,0,0,2,1,0,4,2,2015
860000,3,4,0,347.45722,0,0,0,2,0,0,5,4,2014
3e+05,1,1,0,90.11591,0,0,0,1,0,1,5,1,2014
539000,2,2,1,201.59951,0,0,1,2,1,0,9,3,2014
889000,3,3,1,238.76071,0,0,0,2,1,0,10,4,2014
218000,3,2,0,150.50286,0,0,0,1,0,1,10,1,2014
635500,2,2,1,154.21898,1,0,0,2,0,1,11,3,2014
275000,2,2,0,122.63196,0,0,0,1,1,1,7,2,2014
474950,3,4,1,188.59309,0,1,0,1,1,1,3,2,2015
204700,3,2,0,155.14801,0,0,0,2,0,1,5,1,2014
950000,3,4,0,322.37341,0,0,0,3,1,0,4,4,2015
343888,3,2,0,191.38018,0,0,0,2,1,0,8,2,2014
567500,2,4,0,287.07027,0,0,0,2,1,0,10,2,2014
215000,1,1,0,65.96113,0,0,0,1,0,1,6,1,2014
508500,3,3,1,234.11556,0,0,0,2,1,0,12,4,2014
349950,2,2,0,98.47718,0,0,0,1,0,1,6,4,2014
588000,3,4,1,233.18653,0,0,0,2,1,1,3,2,2015
525000,3,2,1,146.78674,0,0,0,1,1,0,9,3,2014
575000,1,2,0,122.63196,0,0,0,1,0,0,2,3,2015
371000,2,2,0,82.68367,0,0,0,1,0,1,6,2,2014
315000,2,3,1,137.49644,0,0,0,2,1,0,6,1,2014
383000,3,2,1,171.87055,0,0,0,2,1,1,4,2,2015
570000,3,3,0,233.18653,0,0,0,1,1,0,8,4,2014
208000,2,2,0,94.76106,0,0,0,1,0,1,2,1,2015
820875,3,4,0,358.60558,0,1,0,3,1,0,4,3,2015
452000,2,2,0,142.14159,0,0,0,2,1,0,10,3,2014
312000,1,1,1,108.69651,0,0,0,1,0,1,8,2,2014
524000,3,3,0,203.45757,0,0,0,2,1,0,1,4,2015
282500,3,2,0,153.28995,0,0,0,1,0,1,11,2,2014
585000,3,3,0,263.84452,0,0,0,2,1,0,6,2,2014
530000,3,4,0,273.13482,0,0,0,2,1,0,5,1,2015
699000,2,5,1,254.55422,0,1,0,2,1,0,8,4,2014
297975,2,2,1,261.98646,0,0,0,2,1,1,3,1,2015
640000,3,3,0,299.14766,0,0,0,2,1,0,11,4,2014
275000,1,1,0,78.03852,0,0,0,1,0,1,2,2,2015
515000,2,3,0,133.78032,0,0,1,2,1,1,10,3,2014
207000,2,1,0,85.47076,0,0,0,1,0,1,9,2,2014
675000,2,3,1,215.53496,0,0,0,2,1,1,10,3,2014
290000,2,2,0,204.3866,0,0,0,2,1,0,2,1,2015
350000,3,3,0,198.81242,0,0,0,2,1,0,4,2,2015
450000,2,1,0,126.34808,0,0,0,1,0,0,10,3,2014
482000,3,3,1,279.63803,0,0,0,2,1,1,8,2,2014
530000,3,2,1,168.526042,0,0,0,1,1,1,5,3,2014
390000,3,2,1,284.28318,0,0,0,2,1,1,5,1,2015
635000,2,3,1,212.74787,0,0,0,3,0,0,2,3,2015
352000,3,2,0,171.87055,0,0,0,1,1,1,8,3,2014
665000,1,2,0,103.12233,0,0,0,1,0,1,6,4,2014
651000,2,5,0,301.00572,0,0,0,2,1,0,5,1,2014
650000,3,5,0,263.84452,0,0,0,2,1,0,6,4,2014
615000,2,2,1,176.5157,0,0,1,1,1,0,9,3,2014
1027375,3,5,0,320.51535,0,0,0,3,1,0,6,4,2014
525000,3,3,1,248.98004,0,0,0,2,0,1,4,1,2015
245000,2,2,0,157.9351,0,0,0,2,0,1,10,1,2014
280000,2,3,0,149.388024,0,0,0,2,1,0,3,1,2015
265000,1,2,0,119.84487,0,0,0,1,0,0,5,4,2014
7e+05,1,2,0,86.39979,1,1,0,1,0,1,3,3,2015
499000,2,3,1,172.892483,0,0,0,2,1,0,10,2,2014
565000,3,2,0,203.45757,1,0,0,1,1,0,2,3,2015
486000,3,2,1,199.74145,0,0,0,2,1,1,5,3,2014
427000,2,2,1,156.07704,0,0,0,1,1,1,12,2,2014
177000,2,1,0,80.82561,0,0,1,1,0,1,3,1,2015
266000,2,2,0,167.689915,0,0,0,2,1,0,12,1,2014
292500,3,3,0,172.79958,0,0,0,2,1,0,12,1,2014
499000,2,2,1,157.00607,0,0,0,3,1,0,6,4,2014
340000,2,1,1,158.86413,0,0,0,1,0,1,11,1,2014
280000,2,2,0,143.99965,0,0,1,1,1,0,8,1,2014
577500,2,3,1,198.81242,0,0,0,1,1,1,10,4,2014
795000,1,5,0,262.91549,0,0,0,2,1,0,12,4,2014
212000,2,1,0,92.903,0,0,0,1,0,1,4,1,2015
350000,1,2,0,99.40621,0,0,0,1,0,1,1,4,2015
485000,3,3,0,259.19937,0,0,0,2,1,0,7,2,2014
490000,2,3,0,184.87697,0,0,0,2,1,1,4,3,2015
530000,1,1,0,70.60628,0,0,0,1,0,1,4,3,2015
625000,1,2,1,138.42547,0,0,0,1,1,0,8,3,2014
605000,2,2,1,154.21898,0,0,0,2,1,0,5,3,2015
985000,3,4,1,361.39267,0,1,0,3,1,0,3,2,2015
395000,3,2,0,208.10272,1,0,0,2,0,0,11,2,2014
590000,3,4,0,217.39302,0,0,0,2,1,0,8,3,2014
725000,2,5,0,243.40586,0,0,0,2,1,1,12,4,2014
259000,2,2,1,173.72861,0,0,0,2,0,1,6,1,2014
810000,3,3,1,271.27676,0,0,1,2,0,1,4,4,2015
429000,3,2,1,252.69616,0,0,0,2,1,1,10,2,2014
450000,1,2,0,102.1933,1,0,0,2,0,0,5,3,2014
982218,2,4,0,217.39302,0,1,0,1,1,0,3,4,2015
320000,3,3,0,214.60593,0,0,0,2,1,0,5,1,2014
292500,2,3,0,129.13517,0,0,0,2,1,0,3,2,2015
260000,2,2,0,97.54815,0,0,0,1,1,1,5,2,2014
690000,3,4,0,250.8381,0,0,0,2,1,0,5,4,2014
130000,1,2,0,78.03852,0,0,0,1,0,1,10,2,2014
430000,3,2,1,192.30921,0,0,0,1,1,1,4,3,2015
250000,3,2,0,186.73503,0,0,0,2,0,1,3,1,2015
568000,3,3,0,196.02533,0,0,0,1,1,1,6,4,2014
625000,2,3,0,172.79958,0,0,0,2,1,0,12,4,2014
445000,3,3,0,320.51535,0,0,0,3,1,0,11,1,2014
639000,3,2,1,180.23182,0,0,0,2,0,1,10,3,2014
525000,3,2,0,156.07704,0,0,0,1,1,0,3,4,2015
3e+05,2,2,0,122.63196,0,0,0,1,0,1,3,2,2015
226950,1,1,0,86.39979,0,0,0,1,0,1,10,1,2014
464550,2,2,0,157.00607,0,0,0,1,1,1,1,4,2015
210000,2,2,0,114.27069,0,0,0,1,0,1,11,1,2014
635000,2,2,1,142.14159,0,0,0,2,1,1,7,3,2014
279475,1,1,0,98.47718,0,0,0,1,0,0,2,3,2015
660000,2,4,1,254.55422,0,0,0,3,1,0,3,2,2015
780000,2,3,0,217.39302,0,0,0,1,1,1,5,4,2014
655000,3,4,0,238.76071,0,0,0,2,1,0,10,2,2014
287000,3,2,1,183.94794,0,0,0,2,1,1,1,1,2015
1027375,3,5,0,333.52177,0,0,0,2,1,0,10,4,2014
825000,3,4,0,313.08311,0,0,0,2,1,0,11,3,2014
330000,1,2,0,104.887487,0,0,0,1,0,1,4,1,2015
735000,2,2,0,174.65764,0,0,0,1,1,1,2,4,2015
550000,2,1,0,93.83203,0,0,0,1,0,1,3,4,2015
215000,3,2,0,176.5157,0,0,0,2,1,1,12,1,2014
226750,2,2,0,99.40621,0,0,0,1,1,1,4,1,2015
430000,3,3,0,171.87055,0,0,0,3,0,0,2,2,2015
393500,2,3,1,114.27069,0,0,0,1,1,0,1,3,2015
347000,2,2,0,93.83203,0,0,0,1,0,1,7,2,2014
4e+05,2,2,0,135.63838,0,0,0,1,0,1,8,2,2014
768000,2,4,1,299.14766,0,1,0,2,1,0,8,4,2014
427000,2,4,0,225.940096,0,1,0,2,1,0,6,1,2014
850000,3,3,0,214.60593,0,0,0,2,0,0,7,4,2014
641200,2,2,0,98.47718,0,0,0,1,0,1,7,4,2014
345600,3,4,0,260.1284,1,0,0,3,1,0,5,3,2014
339950,1,3,0,212.74787,0,0,0,2,1,0,11,1,2014
490000,1,1,0,78.96755,0,0,0,1,0,1,1,2,2015
344000,1,3,0,120.7739,0,0,0,2,0,1,9,4,2014
685000,3,4,1,246.19295,0,1,0,2,1,1,8,3,2014
112000,1,1,0,100.33524,0,0,0,1,0,1,7,1,2014
336000,3,3,0,235.04459,0,0,0,2,1,0,7,1,2014
455000,3,2,1,232.2575,0,0,0,2,0,1,3,2,2015
5e+05,3,3,1,193.23824,0,0,0,2,1,1,10,3,2014
199000,3,1,0,133.78032,0,0,0,2,0,1,10,2,2014
373000,2,2,1,164.43831,0,0,0,1,0,0,6,2,2014
375000,2,3,0,143.07062,0,0,0,2,1,0,12,3,2014
415000,2,2,1,138.42547,0,0,0,1,1,1,12,2,2014
590000,2,5,0,234.11556,0,0,0,2,1,0,9,4,2014
285000,2,2,1,170.94152,1,0,0,1,1,1,6,2,2014
442000,3,2,1,237.83168,0,0,0,3,0,0,4,2,2015
631500,1,3,0,104.98039,0,0,0,1,0,1,6,4,2014
453500,1,2,1,158.86413,0,1,1,1,1,1,10,3,2014
310000,2,1,0,98.47718,0,0,0,1,1,1,4,1,2015
629950,2,4,1,156.07704,0,0,0,2,1,0,3,4,2015
340000,3,3,0,221.10914,0,0,0,2,1,0,12,1,2014
362000,3,3,0,267.56064,0,0,0,2,1,0,11,1,2014
407500,2,3,0,179.30279,0,0,0,2,1,0,5,2,2014
860000,3,4,0,293.57348,0,0,0,2,1,0,5,4,2014
617950,3,3,0,223.89623,0,0,0,2,1,0,3,2,2015
481000,2,2,1,212.74787,0,0,1,2,1,1,7,2,2014
270000,3,2,0,176.5157,1,0,0,2,1,1,10,1,2014
640000,1,2,0,99.40621,0,0,0,1,0,1,4,3,2015
184000,2,2,0,90.11591,0,0,0,1,0,1,1,1,2015
347500,3,2,0,183.01891,0,0,0,2,1,0,10,2,2014
417400,2,3,0,248.98004,0,0,0,3,0,1,12,1,2014
691000,1,2,1,165.36734,0,0,0,2,0,0,9,4,2014
601002,3,3,1,190.45115,0,0,0,2,1,1,5,4,2015
505000,2,3,0,149.57383,0,0,0,2,1,0,6,3,2014
424950,2,3,0,153.28995,0,0,0,2,1,0,5,3,2015
449950,2,2,0,149.57383,0,0,0,2,1,0,8,3,2014
672000,3,4,0,226.68332,0,0,0,2,1,0,7,3,2014
202500,2,1,0,143.07062,0,0,1,2,0,1,12,1,2014
569999,2,4,0,286.14124,0,0,0,2,1,0,3,2,2015
466000,1,2,0,105.90942,0,0,0,1,1,0,7,3,2014
325900,3,3,0,215.53496,0,0,0,2,1,0,5,1,2014
514000,2,3,1,159.79316,0,1,0,1,1,1,6,3,2014
420000,3,2,1,157.9351,0,0,0,2,0,1,2,3,2015
792000,2,3,0,209.03175,0,0,0,2,1,0,4,4,2015
447000,2,2,0,113.34166,0,0,0,1,0,1,2,3,2015
525000,3,2,1,222.9672,0,0,0,2,1,1,4,2,2015
575000,3,1,1,187.66406,0,0,0,1,1,1,5,2,2015
580000,2,3,0,173.72861,0,0,0,2,0,1,11,4,2014
339900,3,2,1,145.85771,0,1,0,1,1,1,4,1,2015
840000,3,2,1,241.5478,0,0,0,2,1,0,5,4,2014
485230,3,4,0,252.138742,0,0,0,2,1,0,11,1,2014
5e+05,3,2,0,133.78032,0,0,0,1,0,0,6,3,2014
687500,3,2,1,308.43796,0,0,0,2,1,1,7,4,2014
770000,3,4,0,260.1284,0,0,0,3,0,0,5,4,2015
338000,3,2,0,172.79958,0,0,0,2,0,0,7,2,2014
324950,2,2,0,115.19972,0,0,0,1,0,1,7,4,2014
403900,3,3,1,190.45115,0,1,0,2,1,1,7,1,2014
832600,3,2,0,152.36092,0,0,0,1,0,0,4,3,2015
550000,2,2,0,117.05778,0,1,0,1,0,1,2,1,2015
385195,1,1,0,65.96113,0,0,0,1,0,0,10,3,2014
473000,3,2,0,202.52854,0,0,0,3,1,0,7,2,2014
312000,3,2,1,160.72219,0,0,0,1,0,1,1,2,2015
352500,2,2,1,172.79958,0,0,0,1,1,1,4,1,2015
364950,3,2,0,214.60593,0,0,0,2,1,0,6,2,2014
640000,2,5,0,224.82526,0,0,0,2,1,0,4,3,2015
230000,3,2,0,113.34166,0,0,0,2,0,0,2,1,2015
326000,2,2,0,165.553146,0,0,0,2,1,0,8,2,2014
458000,2,4,1,129.13517,0,0,0,3,0,0,12,4,2014
336900,2,3,1,157.00607,0,0,0,2,1,0,12,1,2014
542000,1,4,0,167.2254,0,1,0,2,1,0,3,3,2015
567000,2,3,1,167.2254,0,0,0,2,1,1,4,4,2015
290000,2,2,1,191.38018,0,0,0,1,1,1,10,1,2014
325000,2,1,0,138.42547,0,0,0,1,0,0,10,1,2014
310000,3,2,0,220.18011,0,0,0,2,1,0,9,1,2014
245700,2,3,1,152.36092,0,0,0,2,1,1,6,1,2014
610685,3,4,0,234.11556,0,0,0,2,1,0,10,2,2014
503500,2,2,1,168.15443,0,0,0,2,1,0,4,4,2015
307635,2,3,0,169.08346,0,0,0,2,1,0,8,2,2014
385000,3,2,1,181.16085,0,0,0,2,1,1,12,4,2014
363000,2,3,0,222.03817,0,0,0,2,1,0,2,1,2015
255000,2,2,1,146.78674,0,0,0,1,0,1,12,1,2014
330000,2,1,0,84.54173,0,0,0,1,0,1,12,4,2014
440000,3,3,1,299.14766,0,0,0,2,1,0,7,2,2014
792000,2,3,0,145.85771,0,0,0,1,1,0,5,4,2014
529000,2,5,0,217.39302,0,0,0,1,1,1,5,2,2015
555000,2,4,0,223.89623,0,0,0,3,0,0,7,3,2014
589000,2,2,0,103.12233,0,0,1,1,0,0,5,4,2014
8e+05,1,3,0,222.502685,0,0,0,2,1,1,4,4,2015
310000,1,2,0,93.83203,0,0,0,1,1,0,11,2,2014
363750,2,2,0,160.350578,0,0,0,1,1,0,5,3,2014
432500,2,2,1,183.94794,0,0,0,1,1,1,5,3,2014
393500,2,2,0,148.6448,0,0,1,1,1,1,10,2,2014
470000,2,3,1,257.34131,0,0,0,2,1,0,9,2,2014
449000,2,2,0,117.98681,0,0,1,1,1,0,11,3,2014
298500,3,2,0,175.58667,0,0,0,2,1,0,2,1,2015
520500,3,2,1,174.65764,0,0,1,2,1,1,4,2,2015
729000,2,3,0,226.68332,0,0,0,2,1,0,5,4,2015
266000,1,1,0,65.0321,0,0,1,1,0,1,4,2,2015
705000,2,4,1,261.98646,0,1,0,2,1,1,9,3,2014
350000,2,2,0,116.12875,0,0,0,1,0,1,4,3,2015
245000,2,3,0,136.56741,0,0,0,2,0,1,7,1,2014
470000,2,2,0,93.83203,0,0,0,1,0,1,7,3,2014
356000,2,2,0,105.90942,0,0,0,1,1,1,11,4,2014
310000,1,1,0,66.89016,0,0,0,1,0,1,10,3,2014
360000,1,1,0,215.53496,0,0,0,1,0,0,3,1,2015
609500,2,3,0,147.71577,0,0,0,1,1,0,2,3,2015
920000,3,4,0,329.80565,0,0,0,2,1,0,12,3,2014
358000,3,2,1,239.68974,0,0,0,2,1,1,4,2,2015
676000,2,2,0,160.72219,0,0,0,2,0,0,4,4,2015
440000,2,2,0,112.41263,0,0,0,1,0,0,6,3,2014
699000,2,5,1,239.68974,1,0,0,2,1,1,7,3,2014
560000,2,3,0,182.08988,0,0,0,2,1,0,6,2,2014
580000,2,3,0,177.44473,0,0,0,2,1,0,11,4,2014
